order_id,customer_id,platform,city,category,quantity,mrp,selling_price,discount_percent,delivery_fee,promised_time,delivery_time,order_value,payment_mode,membership,coupon_used,weekend,rating,delivery_partner
10818,C1136,Blinkit,Delhi,Dairy,8,497,397.6,20,29.0,30,35,795.2,Wallet,Gold,Yes,No,1.0,Rider C
10819,C1263,BigBasket Now,Hyderabad,Household,6,1078,970.2,10,49.0,20,30,3880.8,COD,Silver,Yes,No,2.0,Rider B
10820,C1155,BigBasket Now,Delhi,Beverages,3,236,177.0,25,19.0,25,37,354.0,Wallet,None,No,Yes,,Rider A
10821,C1269,BigBasket Now,Bengaluru,Dairy,8,1025,717.5,30,0.0,25,38,3587.5,COD,Gold,No,Yes,,Rider C
10822,C1000,Zepto,Bengaluru,Beverages,1,291,291.0,0,29.0,15,12,873.0,Wallet,Gold,Yes,Yes,3.0,Rider C
10823,C1011,Instamart,Mumbai,Vegetables,2,373,317.05,15,39.0,20,22,1902.3,UPI,Gold,Yes,Yes,4.0,Rider B
10824,C1106,Zepto,Pune,Dairy,5,157,141.3,10,19.0,20,22,847.8,COD,Silver,No,Yes,4.0,Rider B
10825,C1188,Zepto,Hyderabad,Fruits,1,411,328.8,20,59.0,25,34,657.6,Card,Gold,No,No,3.0,Rider B
10826,C1001,Blinkit,Pune,Beverages,1,811,648.8,20,29.0,25,34,648.8,Card,Silver,No,Yes,4.0,Rider D
10827,C1223,BigBasket Now,Pune,Dairy,3,874,874.0,0,59.0,15,10,1748.0,Wallet,Gold,Yes,No,3.0,Rider D
10828,C1126,BigBasket Now,Bengaluru,Vegetables,3,700,490.0,30,19.0,10,18,1470.0,COD,Silver,No,No,5.0,Rider D
10829,C1260,Blinkit,Chennai,Snacks,8,982,982.0,0,59.0,20,25,7856.0,Wallet,Silver,Yes,Yes,,Rider E
10830,C1067,BigBasket Now,Pune,Beverages,5,785,549.5,30,39.0,20,24,1648.5,Card,None,Yes,Yes,4.0,Rider C
10831,C1225,BigBasket Now,Chennai,Household,8,891,623.7,30,0.0,20,23,1871.1,Card,Gold,Yes,No,1.0,Rider D
10832,C1164,Blinkit,Mumbai,Personal Care,7,41,28.7,30,0.0,15,27,57.4,Card,None,No,Yes,2.0,Rider D
10833,C1273,Zepto,Bengaluru,Vegetables,4,779,545.3,30,19.0,15,17,1635.9,Card,Gold,Yes,No,1.0,Rider B
10834,C1245,Instamart,Delhi,Snacks,4,944,708.0,25,19.0,15,17,4248.0,UPI,Silver,Yes,No,1.0,Rider B
10835,C1102,Instamart,Delhi,Beverages,7,567,567.0,0,49.0,20,30,3402.0,UPI,Silver,Yes,Yes,2.0,Rider E
10836,C1052,Zepto,Bengaluru,Fruits,8,465,395.25,15,59.0,20,27,3162.0,COD,Silver,No,Yes,3.0,Rider A
10837,C1148,Instamart,Chennai,Vegetables,3,367,275.25,25,49.0,20,26,1376.25,Wallet,Gold,Yes,No,2.0,Rider B
10838,C1238,Instamart,Delhi,Fruits,7,502,476.9,5,59.0,15,11,2384.5,Card,None,Yes,No,1.0,Rider B
10839,C1121,BigBasket Now,Mumbai,Household,3,1139,911.2,20,49.0,30,29,4556.0,Card,None,No,No,4.0,Rider B
10840,C1262,Zepto,Hyderabad,Snacks,4,1030,824.0,20,59.0,20,22,3296.0,Card,None,No,No,3.0,Rider D
10841,C1258,blinkit,Mumbai,Dairy,4,822,616.5,25,39.0,25,34,4932.0,Wallet,Silver,Yes,No,,Rider E
10842,C1132,Instamart,Bengaluru,Fruits,7,53,47.7,10,49.0,10,9,333.9,UPI,Silver,No,No,3.0,Rider C
10843,C1286,Zepto,Mumbai,Dairy,1,515,386.25,25,39.0,25,32,1158.75,COD,Silver,Yes,Yes,2.0,Rider A
10844,C1291,Zepto,Delhi,Household,3,831,623.25,25,29.0,25,38,623.25,Card,None,No,No,3.0,Rider C
10845,C1131,Instamart,Pune,Vegetables,1,249,174.3,30,59.0,20,15,174.3,UPI,Gold,No,No,3.0,Rider D
10846,C1276,Zepto,Hyderabad,Household,5,999,749.25,25,19.0,25,38,1498.5,Card,Gold,No,Yes,3.0,Rider C
10847,C1180,Zepto,Chennai,Beverages,1,88,79.2,10,29.0,15,13,158.4,COD,Silver,Yes,No,5.0,Rider D
10848,C1024,blinkit,Delhi,Fruits,2,802,761.9,5,39.0,20,24,3047.6,Card,Gold,Yes,Yes,1.0,Rider E
10849,C1154,Zepto,Bengaluru,Vegetables,2,548,411.0,25,19.0,30,26,3288.0,UPI,None,Yes,No,2.0,Rider D
10850,C1085,BigBasket Now,Delhi,Beverages,5,1094,1039.3,5,49.0,20,17,1039.3,COD,Silver,Yes,No,5.0,Rider B
10851,C1283,Zepto,Pune,Dairy,2,378,283.5,25,59.0,20,29,567.0,COD,None,Yes,Yes,,Rider C
10852,C1256,Zepto,Mumbai,Beverages,1,382,305.6,20,59.0,15,13,305.6,Wallet,Gold,Yes,No,2.0,Rider A
10853,C1170,Zepto,Bengaluru,Beverages,3,1002,901.8,10,49.0,30,31,1803.6,UPI,Gold,Yes,Yes,2.0,Rider C
10854,C1099,BigBasket Now,Bengaluru,Beverages,5,693,589.05,15,39.0,25,41,4123.35,COD,Gold,Yes,No,3.0,Rider C
10855,C1096,Zepto,Hyderabad,Beverages,7,212,180.2,15,39.0,10,18,540.6,Wallet,Silver,No,No,1.0,Rider D
10856,C1113,Zepto,Delhi,Snacks,1,868,781.2,10,49.0,25,31,6249.6,Wallet,Gold,Yes,Yes,2.0,Rider D
10857,C1027,Instamart,Chennai,Dairy,2,1010,757.5,25,19.0,20,16,2272.5,Card,Gold,No,Yes,1.0,Rider D
10858,C1122,Zepto,Hyderabad,Household,8,794,595.5,25,29.0,25,42,4764.0,UPI,Gold,No,Yes,4.0,Rider A
10859,C1299,Zepto,Delhi,Snacks,2,71,53.25,25,49.0,10,7,266.25,COD,Silver,No,Yes,2.0,Rider E
10860,C1158,Blinkit,Hyderabad,Vegetables,4,836,668.8,20,59.0,30,46,5350.4,UPI,Gold,No,No,5.0,Rider B
10861,C1161,BigBasket Now,Mumbai,Dairy,8,783,626.4,20,19.0,30,40,3132.0,Wallet,None,Yes,Yes,,Rider A
10862,C1010,Blinkit,Delhi,Personal Care,3,784,666.4,15,49.0,20,18,1999.2,COD,None,No,Yes,3.0,Rider E
10863,C1017,Blinkit,Bengaluru,Vegetables,8,354,300.9,15,59.0,20,25,2106.3,COD,Gold,Yes,Yes,5.0,Rider C
10864,C1171,Instamart,Delhi,Snacks,8,559,531.05,5,19.0,20,19,3186.3,COD,Gold,No,Yes,4.0,Rider C
10865,C1107,BigBasket Now,Pune,Personal Care,7,620,620.0,0,19.0,25,39,2480.0,Card,None,Yes,No,5.0,Rider D
10866,C1262,Blinkit,Chennai,Snacks,3,640,448.0,30,49.0,10,13,2240.0,Card,Gold,No,No,2.0,Rider B
10867,C1192,Zepto,Chennai,Snacks,2,994,994.0,0,49.0,25,43,3976.0,Card,Silver,Yes,Yes,4.0,Rider E
10868,C1176,Blinkit,Chennai,Vegetables,8,749,749.0,0,49.0,30,47,4494.0,UPI,None,Yes,No,5.0,Rider C
10869,C1176,Zepto,Pune,Personal Care,7,1180,1003.0,15,,15,26,7021.0,Card,None,No,No,3.0,Rider A
10870,C1131,BigBasket Now,Hyderabad,Dairy,2,159,111.3,30,59.0,15,28,222.6,Wallet,Silver,No,No,1.0,Rider E
10871,C1078,Blinkit,Bengaluru,Beverages,6,351,263.25,25,19.0,20,27,1842.75,UPI,None,No,No,5.0,Rider D
10872,C1076,Zepto,Pune,Household,4,65,58.5,10,49.0,25,40,292.5,UPI,None,No,Yes,5.0,Rider B
10873,C1295,Instamart,Mumbai,Dairy,2,936,842.4,10,0.0,20,21,4212.0,UPI,Gold,No,Yes,5.0,Rider C
10874,C1132,Instamart,Chennai,Beverages,4,686,686.0,0,0.0,25,22,686.0,Wallet,Gold,Yes,Yes,2.0,Rider D
10875,C1196,Instamart,Delhi,Personal Care,5,82,69.7,15,39.0,30,41,209.1,UPI,Silver,Yes,Yes,4.0,Rider E
10876,C1011,Zepto,Pune,Beverages,3,372,372.0,0,0.0,20,25,372.0,Card,Gold,Yes,No,,Rider C
10877,C1007,Zepto,Delhi,Fruits,6,183,137.25,25,39.0,10,6,1098.0,COD,Gold,Yes,Yes,,Rider E
10878,C1214,Zepto,Mumbai,Snacks,4,837,669.6,20,49.0,10,6,5356.8,COD,None,Yes,Yes,3.0,Rider B
10879,C1037,Blinkit,Hyderabad,Vegetables,3,1119,1119.0,0,59.0,10,5,7833.0,Card,Silver,Yes,No,1.0,Rider D
10880,C1217,Blinkit,Delhi,Snacks,1,757,757.0,0,19.0,25,38,4542.0,Card,Silver,Yes,No,3.0,Rider A
10881,C1257,Blinkit,Bengaluru,Beverages,8,651,585.9,10,59.0,30,33,585.9,COD,Silver,Yes,No,5.0,Rider C
10882,C1097,BigBasket Now,Hyderabad,Household,7,175,122.5,30,0.0,30,38,857.5,Wallet,Gold,No,Yes,5.0,Rider E
10883,C1026,BigBasket Now,Hyderabad,Snacks,7,826,743.4,10,29.0,15,30,3717.0,Card,Gold,Yes,No,5.0,Rider C
10884,C1186,Blinkit,Pune,Vegetables,4,1101,935.85,15,59.0,10,26,5615.1,UPI,None,Yes,No,4.0,Rider A
10885,C1260,Blinkit,Chennai,Snacks,6,968,822.8,15,19.0,20,32,3291.2,Card,Silver,Yes,No,4.0,Rider C
10886,C1069,BigBasket Now,Bengaluru,Personal Care,6,501,450.9,10,19.0,20,38,901.8,UPI,Silver,Yes,No,,Rider E
10887,C1237,Blinkit,Hyderabad,Personal Care,4,417,375.3,10,49.0,25,33,1501.2,Card,Silver,Yes,Yes,3.0,Rider C
10888,C1052,Blinkit,Mumbai,Fruits,6,578,433.5,25,59.0,15,31,433.5,Card,None,Yes,No,,Rider B
10889,C1102,Instamart,Pune,Fruits,3,1019,764.25,25,19.0,10,10,3057.0,Card,None,No,No,,Rider D
10890,C1240,Blinkit,Chennai,Household,6,1121,784.7,30,39.0,10,7,2354.1,Card,None,No,No,4.0,Rider D
10891,C1161,Instamart,Mumbai,Household,5,985,738.75,25,59.0,15,28,738.75,UPI,Gold,No,No,,Rider A
10892,C1098,Zepto,Mumbai,Household,3,107,85.6,20,19.0,30,45,85.6,Wallet,Gold,Yes,Yes,2.0,Rider E
10893,C1074,Instamart,Hyderabad,Household,1,234,222.3,5,49.0,20,36,1333.8,UPI,,Yes,Yes,,Rider A
10894,C1185,Instamart,Hyderabad,Beverages,6,517,413.6,20,49.0,20,19,3308.8,UPI,None,No,No,3.0,Rider C
10895,C1255,Blinkit, Chennai ,Beverages,7,890,890.0,0,29.0,20,22,890.0,Wallet,Silver,Yes,No,4.0,Rider E
10896,C1162,BigBasket Now,Mumbai,Beverages,1,1191,833.7,30,0.0,30,41,2501.1,COD,Gold,Yes,Yes,1.0,Rider B
10897,C1248,Blinkit,Mumbai,Vegetables,2,496,471.2,5,29.0,30,35,471.2,COD,,No,Yes,4.0,Rider D
10898,C1023,Zepto,Pune,Personal Care,3,729,619.65,15,19.0,10,5,2478.6,Wallet,Gold,No,Yes,5.0,Rider D
10899,C1163,Instamart,Hyderabad,Household,7,753,753.0,0,49.0,30,47,2259.0,Card,None,Yes,No,2.0,Rider A
10900,C1033,BigBasket Now,Bengaluru,Personal Care,7,753,753.0,0,19.0,20,28,753.0,Wallet,Gold,No,No,5.0,Rider A
10901,C1040,Zepto,Delhi,Snacks,4,400,300.0,25,59.0,10,22,600.0,COD,Gold,Yes,No,2.0,Rider B
10902,C1006,,Chennai,Dairy,4,361,306.85,15,39.0,25,24,1534.25,Wallet,Silver,Yes,No,,Rider D
10903,C1171,Instamart,Bengaluru,Personal Care,2,485,436.5,10,59.0,25,37,1309.5,UPI,Gold,Yes,Yes,1.0,Rider A
10904,C1180,BigBasket Now,Mumbai,Vegetables,3,773,734.35,5,39.0,20,37,2937.4,Card,Silver,No,Yes,5.0,Rider E
10905,C1161,BigBasket Now,Hyderabad,Household,3,702,526.5,25,19.0,30,36,3159.0,UPI,Gold,No,Yes,4.0,Rider B
10906,C1250,BigBasket Now,Bengaluru,Dairy,3,800,680.0,15,59.0,15,19,4080.0,COD,Gold,No,No,,Rider E
10907,C1284,BigBasket Now,Hyderabad,Vegetables,8,985,738.75,25,,10,6,5910.0,COD,None,No,Yes,5.0,Rider B
10908,C1009,Zepto,Pune,Fruits,2,714,571.2,20,29.0,20,28,571.2,Card,None,Yes,Yes,5.0,Rider C
10909,C1103,Blinkit,Hyderabad,Beverages,7,1000,900.0,10,59.0,25,28,3600.0,UPI,None,Yes,Yes,5.0,Rider C
10910,C1138,BigBasket Now,Bengaluru,Vegetables,7,303,242.4,20,49.0,20,37,1939.2,COD,Gold,No,No,4.0,Rider A
10911,C1140,Zepto,Chennai,Personal Care,5,853,682.4,20,49.0,25,39,3412.0,Wallet,Gold,No,Yes,3.0,Rider A
10912,C1156,Instamart,Delhi,Household,7,1184,888.0,25,49.0,25,43,4440.0,Card,None,Yes,No,,Rider A
10913,C1054,Instamart,Mumbai,Snacks,8,260,208.0,20,49.0,25,27,208.0,UPI,None,Yes,Yes,2.0,Rider B
10914,C1084,Zepto,Pune,Beverages,8,219,197.1,10,0.0,15,24,394.2,UPI,None,No,No,5.0,Rider C
10915,C1033,Zepto,Hyderabad,Beverages,2,1177,1059.3,10,49.0,30,26,7415.1,Card,Silver,No,No,2.0,Rider C
10916,C1097,Zepto,Chennai,Vegetables,2,108,75.6,30,0.0,15,15,226.8,UPI,None,Yes,Yes,,Rider A
10917,C1001,Blinkit,Delhi,Vegetables,2,74,59.2,20,0.0,10,23,414.4,UPI,Silver,Yes,Yes,5.0,Rider A
10918,C1028,Zepto,Bengaluru,Personal Care,5,123,92.25,25,39.0,20,19,276.75,UPI,None,Yes,No,5.0,Rider D
10919,C1279,Instamart,Pune,Household,4,856,599.2,30,0.0,10,14,4194.4,Wallet,Silver,Yes,Yes,,Rider D
10920,C1007,Blinkit,Bengaluru,Vegetables,2,970,824.5,15,,15,14,4122.5,UPI,None,Yes,Yes,5.0,Rider B
10921,C1100,Instamart,Pune,Vegetables,3,422,358.7,15,49.0,30,44,717.4,Wallet,Gold,Yes,No,5.0,Rider D
10922,C1299,BigBasket Now,Delhi,Beverages,8,1174,1115.3,5,29.0,15,10,1115.3,Card,Silver,Yes,Yes,2.0,Rider D
10923,C1081,Zepto,Mumbai,Beverages,5,426,319.5,25,0.0,25,34,1917.0,COD,None,Yes,No,5.0,Rider B
10924,C1071,Zepto,Delhi,Household,1,914,639.8,30,29.0,10,19,1919.4,Card,None,No,No,,Rider D
10925,C1210,Instamart,Delhi,Beverages,7,167,133.6,20,29.0,15,11,1068.8,Card,Silver,No,No,,Rider C
10926,C1180,Instamart,Hyderabad,Snacks,8,397,377.15,5,29.0,15,19,1131.45,Card,Silver,Yes,Yes,4.0,Rider D
10927,C1197,Zepto,Mumbai,Fruits,3,1035,931.5,10,49.0,25,41,6520.5,COD,None,Yes,Yes,,Rider A
10928,C1240,BigBasket Now,Mumbai,Personal Care,4,918,688.5,25,49.0,10,20,2754.0,Wallet,Gold,Yes,Yes,3.0,Rider B
10929,C1109,Instamart,,Beverages,4,1042,937.8,10,0.0,25,24,4689.0,Wallet,Gold,No,Yes,5.0,Rider C
10930,C1020,Instamart,Mumbai,Beverages,1,824,741.6,10,49.0,15,31,2966.4,Wallet,Gold,No,No,5.0,Rider E
10931,C1205,Zepto,Hyderabad,Snacks,5,55,46.75,15,0.0,20,21,140.25,Wallet,Gold,Yes,No,3.0,Rider B
10932,C1297,Instamart,Delhi,Beverages,3,1081,1026.95,5,0.0,15,15,7188.65,Card,Gold,Yes,No,2.0,Rider B
10933,C1008,Zepto,Chennai,Fruits,6,277,235.45,15,0.0,30,30,941.8,COD,Gold,No,Yes,5.0,Rider C
10934,C1094,Instamart,Delhi,Vegetables,5,174,121.8,30,59.0,10,26,121.8,COD,None,Yes,Yes,,Rider D
10935,C1138,Zepto,Delhi,Beverages,8,817,612.75,25,59.0,30,25,612.75,UPI,Gold,No,No,,Rider D
10936,C1130,Blinkit,Hyderabad,Vegetables,7,142,106.5,25,29.0,15,10,639.0,COD,None,No,Yes,4.0,Rider D
10937,C1226,Instamart,Hyderabad,Vegetables,5,1149,1149.0,0,0.0,15,10,1149.0,Wallet,None,No,No,4.0,Rider E
10938,C1247,Instamart,Bengaluru,Beverages,8,943,707.25,25,0.0,25,41,2121.75,Card,Silver,Yes,No,3.0,Rider C
10939,C1111,Zepto,Bengaluru,Personal Care,4,196,137.2,30,29.0,30,27,548.8,Card,Gold,No,No,2.0,Rider E
10940,C1164,Instamart,Pune,Fruits,3,847,592.9,30,29.0,10,15,4743.2,COD,Silver,Yes,No,1.0,Rider D
10941,C1026,Blinkit,Delhi,Vegetables,3,154,130.9,15,29.0,15,14,130.9,COD,Silver,Yes,Yes,,Rider A
10942,C1072,Blinkit,Chennai,fruit,8,1152,1036.8,10,59.0,10,20,4147.2,COD,Gold,No,Yes,1.0,Rider D
10943,C1205,Blinkit,Hyderabad,Personal Care,2,670,670.0,0,19.0,20,22,5360.0,Card,Gold,No,No,1.0,Rider C
10944,C1058,Blinkit,Chennai,Snacks,5,920,690.0,25,19.0,30,44,690.0,UPI,Silver,No,No,,Rider B
10945,C1214,Instamart,Hyderabad,Beverages,4,229,160.3,30,19.0,10,6,160.3,UPI,None,No,No,,Rider B
10946,C1191,Blinkit,Hyderabad,Beverages,5,649,551.65,15,49.0,20,25,3309.9,Card,Gold,No,No,,Rider E
10947,C1270,Zepto,Pune,Vegetables,8,401,300.75,25,0.0,20,28,902.25,UPI,Silver,No,No,3.0,Rider E
10948,C1233,Zepto,Bengaluru,Household,4,224,190.4,15,49.0,10,7,952.0,Wallet,None,Yes,Yes,3.0,Rider C
10949,C1193,Instamart,Mumbai,Personal Care,4,980,980.0,0,49.0,25,28,7840.0,Card,Silver,No,No,1.0,Rider D
10950,C1007,Blinkit,Hyderabad,Household,1,429,343.2,20,19.0,20,25,2402.4,COD,Gold,Yes,No,4.0,Rider D
10951,C1163,Blinkit,Pune,Fruits,8,385,346.5,10,29.0,15,22,1386.0,COD,None,Yes,No,4.0,Rider C
10952,C1124,Zepto,Pune,Vegetables,6,1020,765.0,25,0.0,10,7,3825.0,Card,,Yes,No,,Rider C
10953,C1208,Blinkit,Delhi,Vegetables,5,678,542.4,20,29.0,25,35,1627.2,Card,Gold,Yes,Yes,,Rider B
10954,C1175,BigBasket Now,Chennai,Household,3,183,146.4,20,59.0,30,41,439.2,COD,Silver,Yes,No,2.0,Rider C
10955,C1216,blinkit,Bengaluru,Snacks,3,703,492.1,30,29.0,30,47,492.1,COD,Gold,Yes,Yes,5.0,Rider C
10956,C1043,Blinkit,Bengaluru,Beverages,8,1163,1163.0,0,19.0,15,22,6978.0,COD,Gold,No,Yes,3.0,Rider B
10957,C1219,Instamart,Delhi,Dairy,3,1033,929.7,10,0.0,15,26,4648.5,COD,None,Yes,Yes,3.0,Rider C
10958,C1079,BigBasket Now,Chennai,Dairy,7,1013,709.1,30,49.0,10,5,3545.5,COD,Silver,Yes,No,2.0,Rider E
10959,C1299,blinkit,Chennai,Snacks,7,988,741.0,25,49.0,25,32,2223.0,COD,Silver,Yes,No,5.0,Rider E
10960,C1114,Zepto,Mumbai,Household,1,469,469.0,0,29.0,30,40,1876.0,Card,Silver,No,Yes,2.0,Rider A
10961,C1265,Instamart,Pune,Vegetables,6,51,40.8,20,39.0,25,20,326.4,Card,None,Yes,No,5.0,Rider D
10962,C1005,Blinkit,Chennai,Beverages,3,395,375.25,5,39.0,30,32,2251.5,UPI,Silver,Yes,Yes,1.0,Rider D
10963,C1071,Zepto,Delhi,Dairy,6,624,561.6,10,29.0,20,36,1684.8,COD,Silver,Yes,Yes,3.0,Rider C
10964,C1298,Zepto,Chennai,Vegetables,3,1139,968.15,15,29.0,10,6,5808.9,Card,None,No,Yes,1.0,Rider A
10965,C1038,Instamart,Bengaluru,Household,6,338,304.2,10,39.0,15,15,304.2,Card,Silver,Yes,No,3.0,Rider C
10966,C1043,Blinkit,Chennai,Household,7,328,262.4,20,39.0,25,37,1049.6,COD,None,No,No,5.0,Rider D
10967,C1191,Instamart,Delhi,Vegetables,5,1124,1067.8,5,49.0,30,47,3203.4,COD,Gold,Yes,Yes,3.0,Rider A
10968,C1189,Blinkit,Chennai,Vegetables,8,143,128.7,10,29.0,25,31,643.5,Card,Silver,Yes,No,2.0,Rider B
10969,C1285,BigBasket Now,Hyderabad,Household,8,1003,852.55,15,59.0,15,12,5967.85,UPI,None,Yes,No,,Rider A
10970,C1284,Zepto,Hyderabad,Dairy,1,394,334.9,15,39.0,25,32,2679.2,COD,None,No,Yes,5.0,Rider B
10971,C1026,Instamart,Pune,Dairy,4,328,311.6,5,0.0,10,6,1869.6,Card,Silver,Yes,No,2.0,Rider D
10972,C1129,Blinkit,Chennai,Household,2,1172,937.6,20,49.0,15,22,4688.0,Card,None,No,No,2.0,Rider C
10973,C1147,Instamart,Hyderabad,Beverages,5,873,829.35,5,29.0,10,22,1658.7,COD,Silver,No,Yes,4.0,Rider C
10974,C1283,BigBasket Now,Mumbai,Fruits,5,841,630.75,25,0.0,25,31,630.75,UPI,None,Yes,Yes,3.0,Rider D
10975,C1096,BigBasket Now,Chennai,Beverages,5,203,172.55,15,49.0,20,16,1380.4,Card,Gold,No,No,4.0,Rider D
10976,C1044,Zepto,Mumbai,Snacks,6,875,831.25,5,19.0,30,34,1662.5,COD,Silver,No,No,1.0,Rider C
10977,C1016,BigBasket Now,Delhi,Household,7,614,552.6,10,,15,12,2763.0,COD,Gold,No,Yes,1.0,Rider E
10978,C1173,Blinkit,Delhi,Dairy,1,490,392.0,20,0.0,30,40,3136.0,Card,Silver,No,No,2.0,Rider D
10979,C1165,Blinkit,Mumbai,Vegetables,7,69,69.0,0,39.0,10,7,207.0,Card,None,Yes,Yes,,Rider C
10980,C1279,Instamart,Pune,Fruits,6,259,246.05,5,59.0,20,27,1476.3,COD,None,No,No,1.0,Rider E
10981,C1262,Blinkit,,Vegetables,5,1094,765.8,30,19.0,15,10,765.8,Card,Silver,Yes,No,3.0,Rider A
10982,C1130,Instamart,Chennai,Dairy,3,660,528.0,20,19.0,15,33,4224.0,UPI,Gold,Yes,Yes,2.0,Rider A
10983,C1246,BigBasket Now,Pune,Personal Care,3,408,367.2,10,39.0,30,39,367.2,UPI,None,Yes,Yes,,Rider C
10984,C1236,Blinkit,Chennai,Vegetables,8,818,736.2,10,59.0,15,23,1472.4,Card,None,Yes,Yes,1.0,Rider D
10985,C1144,Blinkit,Delhi,Fruits,3,903,857.85,5,39.0,30,41,5147.1,Wallet,Silver,No,Yes,4.0,Rider E
10986,C1229,Zepto,Delhi,Vegetables,2,391,273.7,30,49.0,25,21,2189.6,UPI,None,Yes,No,1.0,Rider B
10987,C1063,Zepto,Chennai,Beverages,2,593,533.7,10,19.0,25,38,3735.9,UPI,Gold,Yes,Yes,4.0,Rider D
10988,C1132,blinkit,Delhi,Snacks,5,125,87.5,30,59.0,25,21,437.5,UPI,Silver,No,Yes,1.0,Rider C
10989,C1210,BigBasket Now,Chennai,Beverages,1,607,455.25,25,0.0,30,39,1821.0,UPI,Gold,Yes,No,2.0,Rider A
10990,C1205,Zepto,Bengaluru,Personal Care,7,141,98.7,30,39.0,30,42,789.6,Card,Silver,Yes,No,3.0,Rider E
10991,C1202,Blinkit,Pune,Fruits,3,503,452.7,10,,20,27,2716.2,Card,,Yes,No,4.0,Rider C
10992,C1206,blinkit,Bengaluru,Snacks,1,983,786.4,20,49.0,25,22,4718.4,Card,Gold,No,No,4.0,Rider A
10993,C1179,BigBasket Now,Delhi,Personal Care,6,421,336.8,20,59.0,25,22,1347.2,Wallet,None,No,Yes,3.0,Rider B
10994,C1146,Zepto,Chennai,Snacks,4,1057,1004.15,5,19.0,15,18,3012.45,UPI,Gold,No,No,3.0,Rider B
10995,C1267,BigBasket Now,Bengaluru,Beverages,4,104,78.0,25,59.0,30,46,312.0,Card,Silver,No,No,2.0,Rider B
10996,C1240,Blinkit,Bengaluru,Personal Care,1,267,253.65,5,0.0,20,27,1268.25,UPI,Silver,Yes,Yes,,Rider A
10997,C1133,Zepto,Pune,Household,1,1144,915.2,20,19.0,10,25,7321.6,Wallet,None,No,Yes,,Rider C
10998,C1052,Instamart,Delhi,Snacks,4,577,577.0,0,0.0,30,31,2885.0,Wallet,Silver,No,No,5.0,Rider B
10999,C1068,,Chennai,Snacks,7,746,522.2,30,0.0,15,19,1566.6,UPI,Silver,Yes,Yes,1.0,Rider D
11000,C1248,Zepto,Mumbai,Vegetables,4,796,796.0,0,39.0,15,16,796.0,Card,Silver,Yes,No,1.0,Rider A
10001,C1024,Blinkit,Hyderabad,Fruits,6,703,667.85,5,49.0,25,40,667.85,Card,Gold,Yes,No,4.0,Rider A
10002,C1030,Blinkit,Bengaluru,Personal Care,1,532,532.0,0,49.0,30,38,3724.0,UPI,Gold,Yes,Yes,3.0,Rider D
10003,C1157,,Chennai,Beverages,4,335,268.0,20,29.0,10,23,536.0,UPI,None,Yes,Yes,4.0,Rider E
10004,C1299,BigBasket Now,Mumbai,Dairy,4,915,640.5,30,19.0,20,29,2562.0,UPI,None,No,No,3.0,Rider D
10005,C1262,BigBasket Now,Bengaluru,Household,6,629,503.2,20,19.0,10,8,4025.6,Wallet,Gold,Yes,No,3.0,Rider C
10006,C1047,Instamart,Delhi,Personal Care,2,1057,845.6,20,0.0,25,22,4228.0,Wallet,Silver,No,No,1.0,Rider D
10007,C1252,Blinkit,Bengaluru,Household,5,767,728.65,5,19.0,30,28,2914.6,Wallet,Silver,No,Yes,2.0,Rider D
10008,C1220,Instamart,Pune,fruit,6,862,689.6,20,59.0,20,19,4827.2,Card,Gold,Yes,Yes,2.0,Rider B
10009,C1093,Instamart,Mumbai,Fruits,3,517,517.0,0,39.0,25,38,3102.0,COD,Gold,Yes,No,,Rider E
10010,C1053,BigBasket Now,Pune,Snacks,1,843,716.55,15,19.0,25,32,1433.1,Card,Silver,Yes,Yes,3.0,Rider E
10011,C1077,Blinkit,Mumbai,Beverages,1,147,147.0,0,0.0,10,23,588.0,Wallet,Gold,No,No,5.0,Rider C
10012,C1238,BigBasket Now,Delhi,Dairy,2,1011,1011.0,0,19.0,10,20,2022.0,COD,None,No,No,,Rider B
10013,C1185,Zepto,Pune,Beverages,1,1097,1097.0,0,49.0,15,26,5485.0,UPI,None,No,No,2.0,Rider C
10014,C1168,Zepto,Hyderabad,Household,4,496,396.8,20,19.0,30,41,2777.6,Card,Gold,No,No,,Rider A
10015,C1132,Zepto,Pune,Beverages,6,97,67.9,30,39.0,20,30,407.4,COD,Gold,Yes,Yes,2.0,Rider D
10016,C1000,BigBasket Now,Pune,Dairy,2,442,397.8,10,59.0,15,25,795.6,Wallet,None,Yes,No,2.0,Rider D
10017,C1205,Blinkit,Pune,Vegetables,3,720,720.0,0,19.0,25,34,720.0,Card,None,No,Yes,5.0,Rider E
10018,C1280,Zepto,Chennai,Fruits,2,1011,758.25,25,49.0,20,19,2274.75,Wallet,,Yes,Yes,3.0,Rider B
10019,C1166,Instamart,,Snacks,3,639,511.2,20,0.0,15,28,3067.2,Wallet,None,No,Yes,5.0,Rider B
10020,C1093,Blinkit,Bengaluru,Vegetables,3,1112,889.6,20,39.0,10,19,1779.2,UPI,Silver,No,Yes,5.0,Rider A
